client_numeric,vendor_numeric,year,month,day,sku_count_products,total_num_count_products,total_price_products
10314.281884057971,102.51567028985507,2019.5653079710146,6.508514492753624,15.23143115942029,22.26032608695652,256.9503623188406,203620.39501811593
