client_numeric;vendor_numeric;year;month;day;sku_count_products;total_num_count_products;total_price_products
17;17;2022;1;6;25;78;115386
21;20;2022;1;10;21;871;204397
586;31;2022;1;3;9;77;109589
178;65;2022;1;3;12;19;28721
773;9;2022;1;3;23;234;128034
953;132;2022;1;4;12;38;64108
1093;111;2022;1;4;6;117;312743
1128;117;2022;1;3;20;94;114448
0;0;2022;1;5;3;15;14057
1199;0;2022;1;4;3;3;928
164;68;2022;1;5;2;3;5739
1806;10;2022;1;5;19;71;41086
1835;37;2022;1;5;34;80;92548
347;130;2022;1;4;15;272;301301
773;9;2022;1;5;18;103;108507
2062;111;2022;1;5;52;596;932257
1560;41;2022;1;5;10;194;148124
2095;112;2022;1;6;23;268;154074
2127;112;2022;1;5;40;212;467974
2127;112;2022;1;5;21;105;229906
2201;75;2022;1;5;13;36;22972
2412;9;2022;1;6;31;536;520841
2836;129;2022;1;5;19;378;307824
0;0;2022;1;6;3;30;4955
2886;123;2022;1;6;22;77;158055
0;0;2022;1;5;3;21;6253
2934;41;2022;1;13;37;536;458420
0;0;2022;1;6;2;7;1498
0;0;2022;1;7;2;14;3319
3084;18;2022;1;6;20;50;108118
1092;130;2022;1;6;29;129;241201
3304;78;2022;1;5;12;158;79184
3335;37;2022;1;6;70;443;323024
3336;38;2022;1;6;15;61;113027
3714;80;2022;1;6;16;71;88953
3961;91;2022;1;7;12;408;295593
2836;129;2022;1;7;19;378;307824
4010;98;2022;1;7;21;448;339310
4022;37;2022;1;7;24;194;296885
4038;3;2022;1;10;73;219;481703
0;0;2022;1;10;5;95;31070
0;0;2022;1;11;1;4;904
2953;96;2022;1;7;8;37;157382
2145;56;2022;1;10;18;204;189133
638;15;2022;1;7;11;99;40481
4518;108;2022;1;10;12;249;260157
4518;108;2022;1;11;25;144;313339
4579;41;2022;1;10;21;389;325648
4771;50;2022;1;7;28;3950;1329940
4832;37;2022;1;10;39;120;152583
4954;70;2022;1;11;44;184;387119
4988;102;2022;1;10;19;65;115102
402;63;2022;1;12;28;195;284364
3203;51;2022;1;10;28;118;102845
0;0;2022;1;11;1;2;452
5396;27;2022;1;11;26;143;360956
5412;8;2022;1;11;19;105;193278
87;123;2022;1;12;18;282;262845
4518;108;2022;1;12;12;249;260157
5590;5;2022;1;12;12;87;72621
5594;27;2022;1;11;17;51;30047
3330;19;2022;1;11;36;411;269517
1198;22;2022;1;11;20;54;104986
3134;59;2022;1;11;40;328;303052
1110;62;2022;1;11;16;283;228201
5820;27;2022;1;11;21;54;111106
5874;37;2022;1;12;25;75;75105
5889;15;2022;1;11;11;123;49811
6164;37;2022;1;12;6;58;24733
6135;68;2022;1;11;24;78;143240
2509;34;2022;1;12;23;77;128561
844;17;2022;1;12;15;33;28752
1538;75;2022;1;12;11;147;71805
1199;0;2022;1;12;2;4;608
1199;0;2022;1;13;2;2;855
1199;0;2022;1;13;2;2;855
1199;0;2022;1;12;2;2;855
1199;0;2022;1;11;2;5;1936
1199;0;2022;1;12;2;3;1484
1199;0;2022;1;12;2;3;1081
1199;0;2022;1;13;2;2;855
6348;41;2022;1;13;49;924;857192
1199;0;2022;1;13;2;2;855
1199;0;2022;1;13;3;11;3654
6426;20;2022;1;12;19;218;119231
1199;0;2022;1;13;2;2;855
1199;0;2022;1;12;2;3;1081
6016;92;2022;1;12;12;23;35956
4280;135;2022;1;13;38;145;121404
452;110;2022;1;13;17;27;27708
6632;9;2022;1;13;12;530;382333
6665;94;2022;1;12;11;132;54027
6842;26;2022;1;13;41;101;110334
6921;115;2022;1;14;20;160;65868
2755;106;2022;1;14;55;244;1033288
1219;154;2022;1;14;11;87;41301
5080;20;2022;1;13;60;201;110570
4010;98;2022;1;17;16;313;68510
7209;15;2022;1;13;32;141;193783
0;0;2022;1;14;2;10;12180
0;0;2022;1;17;2;40;6140
7266;62;2022;1;14;24;146;299116
0;0;2022;1;14;4;28;10694
7289;12;2022;1;17;13;43;42536
6853;106;2022;1;17;15;34;31936
0;0;2022;1;17;1;10;2260
0;0;2022;1;17;2;5;1046
0;0;2022;1;14;3;22;14886
0;0;2022;1;17;2;15;13310
0;0;2022;1;17;5;70;8213
0;0;2022;1;17;3;23;8660
0;0;2022;1;14;5;81;102044
0;0;2022;1;14;2;15;13310
0;0;2022;1;17;4;54;7182
7428;37;2022;1;17;58;437;331406
0;0;2022;1;17;3;115;30410
0;0;2022;1;17;1;5;1130
0;0;2022;1;17;3;20;14595
0;0;2022;1;17;1;5;1130
0;0;2022;1;17;3;50;4975
0;0;2022;1;14;1;10;2260
0;0;2022;1;17;5;33;56440
827;123;2022;1;17;66;1367;1272006
1390;90;2022;1;17;10;62;62887
2077;27;2022;1;17;33;57;39007
6665;94;2022;1;17;11;132;54027
0;0;2022;1;17;3;9;12416
7667;86;2022;1;14;25;90;69155
1106;123;2022;1;18;9;134;58987
7790;158;2022;1;17;33;142;144382
7842;123;2022;1;18;20;116;119758
7939;18;2022;1;19;8;50;87081
3968;17;2022;1;17;18;65;74612
1783;18;2022;1;18;44;150;270164
8163;37;2022;1;18;16;56;53384
371;9;2022;1;18;11;92;25755
8204;51;2022;1;18;35;682;752676
3322;111;2022;1;19;10;38;17291
8304;37;2022;1;19;13;179;190795
8305;18;2022;1;19;9;57;97070
8418;101;2022;1;18;29;105;115729
8396;37;2022;1;19;39;102;99534
8468;37;2022;1;19;20;51;62048
7035;51;2022;1;19;16;276;181746
1250;95;2022;1;19;24;207;342760
3307;41;2022;1;20;34;484;380905
1048;44;2022;1;19;30;461;294239
51;39;2022;1;20;15;205;147274
8775;124;2022;1;20;17;89;67201
107;61;2022;1;20;9;55;23165
1080;117;2022;1;21;22;121;191447
8855;37;2022;1;20;36;92;113305
8919;31;2022;1;19;17;114;135932
0;0;2022;1;20;3;27;7679
8972;37;2022;1;20;20;80;45896
8995;130;2022;1;21;30;58;98157
9060;27;2022;1;21;21;59;93791
3671;85;2022;1;21;6;61;17820
9135;58;2022;1;21;21;569;406901
6076;94;2022;1;20;10;65;74197
9237;72;2022;1;24;20;140;88599
9358;128;2022;1;24;32;108;221213
9368;5;2022;1;24;20;89;124656
7189;104;2022;1;24;25;147;114316
1092;130;2022;1;25;35;247;289982
6454;54;2022;1;26;8;46;37160
10309;37;2022;1;26;21;68;72069
10377;32;2022;1;26;42;100;86302
8654;74;2022;1;27;23;169;178062
1082;51;2022;1;27;30;264;321365
1240;111;2022;1;28;42;583;472057
10101;62;2022;1;27;11;146;310900
10568;109;2022;1;28;108;1064;1497750
178;65;2022;1;28;22;147;71968
10598;127;2022;1;28;61;420;459927
8803;34;2022;1;28;51;1478;1307369
2730;110;2022;1;28;48;208;334615
2267;37;2022;1;31;14;50;87989
10763;107;2022;1;31;31;147;220445
10841;31;2022;1;31;12;284;54330
8966;111;2022;1;28;25;100;51438
10940;56;2022;1;31;31;258;312000
9572;88;2022;1;31;22;240;287930
11021;9;2022;1;31;6;128;60050
5956;65;2022;1;31;34;315;126631
1138;3;2022;2;1;24;316;152051
5641;48;2022;2;2;26;78;105402
1092;64;2022;2;1;30;195;200408
2412;9;2022;2;2;29;1144;1546729
104;47;2022;2;2;7;40;9994
1000;43;2022;2;2;25;105;123449
453;103;2022;2;3;22;43;79954
1092;64;2022;2;2;29;156;231208
5081;36;2022;2;3;9;24;34627
1323;0;2022;2;2;7;31;6913
1007;154;2022;2;3;5;328;120254
5108;154;2022;2;2;18;70;105706
11638;147;2022;2;7;29;171;162345
1233;8;2022;2;3;10;44;41450
202;44;2022;2;4;6;366;46065
8620;97;2022;2;4;12;84;40912
1940;31;2022;2;4;47;166;221275
647;54;2022;2;7;3;13;31747
46;36;2022;2;7;15;76;46328
6032;68;2022;2;4;29;79;112744
4308;88;2022;2;8;36;111;117464
3336;38;2022;2;8;19;63;103156
101;37;2022;2;8;18;34;132750
9593;112;2022;2;9;8;117;87433
12181;147;2022;2;8;42;577;536429
12194;37;2022;2;8;21;108;108289
3659;69;2022;2;8;45;271;315742
12218;82;2022;2;8;14;57;53647
3968;44;2022;2;8;13;85;52347
1048;44;2022;2;9;13;170;123678
604;63;2022;2;8;7;18;7310
804;115;2022;2;9;17;1167;797956
1092;64;2022;2;9;35;154;362998
12288;135;2022;2;8;70;1731;2818855
8641;136;2022;2;8;49;400;285055
2814;78;2022;2;10;28;557;269322
855;149;2022;2;8;15;179;184756
12361;37;2022;2;9;10;125;86129
1656;47;2022;2;9;19;169;223487
677;112;2022;2;9;25;736;555952
1318;100;2022;2;9;40;331;334129
8052;50;2022;2;9;5;1210;364520
12452;37;2022;2;10;24;354;108924
2682;43;2022;2;9;11;130;356074
3191;68;2022;2;10;43;200;335799
2845;37;2022;2;10;49;740;2211455
12491;37;2022;2;9;11;18;69637
12587;37;2022;2;9;25;52;84996
4323;128;2022;2;11;12;21;23364
804;115;2022;2;11;12;288;185316
2275;91;2022;2;10;16;21;42656
1787;115;2022;2;11;16;47;61733
12713;37;2022;2;15;21;118;67457
2464;82;2022;2;11;21;177;91454
4794;125;2022;2;14;21;57;70425
2545;37;2022;2;14;24;73;159956
12849;135;2022;2;15;40;200;130495
2176;92;2022;2;14;27;353;183625
4498;125;2022;2;14;27;321;475047
421;20;2022;2;14;3;108;36982
4847;43;2022;2;14;21;52;111025
12630;37;2022;2;15;23;219;85948
2171;91;2022;2;15;16;107;198143
1644;21;2022;2;18;11;132;219223
6164;37;2022;2;16;16;140;122606
5462;18;2022;2;15;25;163;258389
2793;89;2022;2;16;11;107;56044
6135;68;2022;2;15;39;72;82558
581;20;2022;2;16;8;264;363648
13136;51;2022;2;16;14;1871;506141
13200;37;2022;2;17;9;36;40698
38;20;2022;2;17;14;64;71834
5204;18;2022;2;17;13;37;41131
3714;80;2022;2;17;15;94;89242
13289;158;2022;2;17;12;47;56684
5685;64;2022;2;17;17;35;59049
13321;37;2022;2;17;24;42;106713
9358;128;2022;2;18;23;110;130573
1091;19;2022;2;18;17;79;64550
1149;49;2022;2;21;20;44;38519
5182;26;2022;2;18;14;166;328021
38;20;2022;2;21;28;87;113017
49;14;2022;2;21;15;546;281995
12288;135;2022;2;22;69;1711;2838371
13456;37;2022;2;21;22;248;137813
298;91;2022;2;21;35;1070;1594587
3549;37;2022;2;21;12;54;46584
13498;125;2022;2;22;34;642;310991
269;131;2022;2;22;50;350;282313
13545;135;2022;2;22;16;82;190196
4733;108;2022;2;21;28;57;85527
3203;7;2022;2;21;11;349;38000
9358;128;2022;2;21;27;80;277585
9358;128;2022;2;22;23;110;130573
3393;44;2022;2;22;28;319;331241
13666;37;2022;2;23;30;171;60927
5613;64;2022;2;23;11;12;67965
13724;37;2022;2;22;80;184;134940
1048;44;2022;2;24;25;126;161762
8638;27;2022;2;24;7;122;35547
843;51;2022;2;24;19;497;374382
4939;140;2022;2;24;18;60;76226
1048;44;2022;2;24;10;275;169293
13905;124;2022;2;24;96;673;909817
13925;9;2022;2;23;21;752;572168
574;43;2022;2;24;6;68;142986
3330;70;2022;2;24;27;351;260142
6785;65;2022;2;23;18;82;60053
8026;47;2022;2;24;23;149;193145
3628;36;2022;2;25;16;51;85508
4004;93;2022;2;24;18;225;147700
13778;37;2022;2;25;14;220;89080
8093;47;2022;2;25;8;109;161832
8395;37;2022;2;25;6;19;15956
8396;37;2022;2;28;35;47;49708
2130;123;2022;2;25;25;525;283394
1091;70;2022;2;25;6;24;16612
12123;120;2022;2;28;31;317;355395
3330;70;2022;2;25;27;351;260142
10765;37;2022;2;25;13;25;21782
6204;20;2022;2;28;23;270;254204
12630;37;2022;3;1;32;280;230415
6504;37;2022;2;28;4;22;4506
11046;8;2022;2;28;30;87;94832
6744;88;2022;3;1;30;161;285037
1000;138;2022;3;2;19;339;341976
1940;31;2022;3;1;14;48;102616
3046;93;2022;3;1;32;453;374606
6514;37;2022;3;2;14;39;62603
2680;107;2022;3;1;13;87;46529
6218;37;2022;3;1;19;53;140689
7744;115;2022;3;3;9;71;73743
104;47;2022;3;1;11;95;28030
2301;34;2022;3;1;27;52;78876
3340;107;2022;3;2;21;710;272739
7324;37;2022;3;2;15;86;95601
4739;56;2022;3;3;13;284;79600
736;123;2022;3;2;15;221;145059
6867;56;2022;3;3;25;254;95421
13752;28;2022;3;3;41;3119;984986
8396;37;2022;3;7;37;139;119372
12288;108;2022;3;3;69;1727;2903003
2127;38;2022;3;7;35;229;221809
1131;8;2022;3;4;26;82;67497
11529;33;2022;3;3;22;363;217194
14791;80;2022;3;4;12;64;42746
11101;51;2022;3;4;21;1009;954395
14816;136;2022;3;3;19;52;42115
11744;8;2022;3;4;38;222;297520
3754;110;2022;3;4;17;75;51240
12026;44;2022;3;4;28;138;110709
14873;37;2022;3;7;32;179;248160
222;63;2022;3;7;15;74;212228
6032;68;2022;3;4;37;113;127689
3336;38;2022;3;7;21;52;227162
185;55;2022;3;7;24;52;93814
6861;158;2022;3;4;13;55;17249
697;23;2022;3;4;10;44;42974
503;56;2022;3;7;30;87;265107
106;48;2022;3;7;35;120;321892
106;48;2022;3;7;35;138;319386
3884;110;2022;3;7;9;310;67052
15058;37;2022;3;7;21;68;163438
3155;59;2022;3;8;17;374;195721
3322;111;2022;3;9;33;250;470738
4270;82;2022;3;8;30;83;149014
3619;37;2022;3;7;32;106;145087
5080;20;2022;3;8;14;265;134389
10710;31;2022;3;8;19;247;159119
2519;88;2022;3;8;36;131;120651
4500;51;2022;3;9;27;6707;1030219
5148;93;2022;3;8;37;338;668015
2008;33;2022;3;8;18;189;161826
8305;18;2022;3;9;9;53;47720
1416;101;2022;3;8;12;34;48337
5939;124;2022;3;8;12;49;48935
758;115;2022;3;8;10;22;36005
1082;51;2022;3;8;17;125;208551
15217;37;2022;3;8;26;69;167927
9147;10;2022;3;9;25;102;153270
4978;126;2022;3;8;19;45;61574
15236;111;2022;3;9;19;25;74080
8560;37;2022;3;8;8;37;23627
10460;90;2022;3;10;18;70;131706
3846;37;2022;3;9;18;86;67163
758;115;2022;3;10;10;66;108818
2737;15;2022;3;9;52;379;366004
15309;17;2022;3;9;30;498;327422
3884;110;2022;3;9;9;310;67052
10893;31;2022;3;10;49;2212;2201764
780;100;2022;3;9;16;43;49805
98;54;2022;3;10;18;192;203913
1129;43;2022;3;10;21;74;118513
1207;127;2022;3;10;7;33;48880
4308;90;2022;3;11;30;79;80824
7177;108;2022;3;11;16;60;108773
3565;93;2022;3;11;14;67;53359
2877;131;2022;3;10;9;15;22050
1207;127;2022;3;11;6;49;41129
4914;37;2022;3;11;22;103;336578
604;63;2022;3;11;8;15;34817
7670;37;2022;3;14;44;238;369137
2144;37;2022;3;14;13;38;30191
1207;127;2022;3;11;17;116;154224
1207;127;2022;3;11;11;59;47050
4736;80;2022;3;10;5;46;105072
7038;37;2022;3;11;20;55;44172
15547;37;2022;3;14;26;170;295198
2291;108;2022;3;11;19;304;273601
2211;56;2022;3;14;25;59;84360
15555;27;2022;3;14;27;268;221265
1207;127;2022;3;14;11;47;55582
3124;89;2022;3;11;11;241;58675
5800;15;2022;3;14;40;309;531229
2726;62;2022;3;14;26;173;280386
2294;53;2022;3;14;6;19;37994
1250;95;2022;3;14;33;138;313716
7841;43;2022;3;11;21;53;109049
15610;37;2022;3;14;14;88;60042
3124;89;2022;3;14;9;193;43231
7261;37;2022;3;14;48;750;546179
1588;127;2022;3;15;13;101;49011
2775;30;2022;3;15;19;29;22000
15688;37;2022;3;14;32;150;31844
511;15;2022;3;15;28;235;346104
183;82;2022;3;14;25;510;247264
15695;136;2022;3;14;18;773;475454
726;96;2022;3;14;33;182;149788
342;107;2022;3;14;16;71;72983
8746;37;2022;3;14;17;46;27118
4512;37;2022;3;14;28;235;165122
4498;109;2022;3;15;29;309;500781
4280;135;2022;3;15;30;163;138139
11728;37;2022;3;15;33;116;191901
6579;55;2022;3;14;13;34;64826
9562;66;2022;3;14;10;28;29511
5401;78;2022;3;15;39;178;86380
1669;111;2022;3;16;12;26;60094
706;19;2022;3;15;14;63;109657
5304;117;2022;3;16;24;234;87118
12175;59;2022;3;15;18;228;166672
7428;37;2022;3;15;41;324;228314
1959;51;2022;3;15;12;65;94755
1730;111;2022;3;15;25;152;297983
1000;43;2022;3;16;11;43;28951
10945;31;2022;3;15;29;187;240281
604;63;2022;3;16;11;119;139756
1000;43;2022;3;16;16;35;33901
3190;2;2022;3;17;15;53;48760
8901;105;2022;3;17;22;117;91740
920;98;2022;3;17;24;182;186925
1039;78;2022;3;17;17;51;28711
3265;93;2022;3;16;14;541;339674
1392;16;2022;3;17;18;71;64668
3307;41;2022;3;18;25;315;202013
16018;66;2022;3;18;10;31;64337
1417;37;2022;3;18;9;34;45860
4848;55;2022;3;18;22;55;124528
1319;50;2022;3;21;35;1626;455742
1806;10;2022;3;21;24;135;137207
16129;138;2022;3;18;37;267;417735
4414;128;2022;3;21;12;72;30425
1092;64;2022;3;21;36;226;401432
16129;138;2022;3;18;46;265;410782
235;6;2022;3;21;12;62;116836
16129;138;2022;3;21;33;266;352104
16129;138;2022;3;21;19;48;27852
16129;138;2022;3;21;11;23;14151
7266;62;2022;3;18;33;214;338203
773;9;2022;3;21;43;268;337764
2923;117;2022;3;29;8;36;27893
9358;128;2022;3;21;27;96;252912
4794;109;2022;3;24;14;47;60691
9358;128;2022;3;21;27;81;199179
12620;9;2022;3;22;9;96;156384
1183;51;2022;3;22;12;156;90017
9250;37;2022;3;23;15;31;32398
987;88;2022;3;22;2;21;12016
9662;107;2022;3;23;24;416;223441
3393;44;2022;3;22;33;453;470461
16341;37;2022;3;23;21;81;47832
5204;18;2022;3;23;18;45;68392
16395;37;2022;3;23;12;1240;841200
16407;37;2022;3;23;14;42;18175
1025;57;2022;3;23;20;505;332957
14965;127;2022;3;23;33;934;524471
827;123;2022;3;24;53;2090;1448670
5771;59;2022;3;23;25;206;254473
12184;69;2022;3;24;36;196;167908
2308;37;2022;3;24;31;70;134796
8304;37;2022;3;24;13;19;55440
4980;37;2022;3;25;13;92;47327
804;115;2022;3;25;7;128;125062
804;115;2022;3;25;13;1059;430805
296;73;2022;3;24;8;199;53834
14353;63;2022;3;25;41;1322;367842
1262;111;2022;3;24;18;55;40786
1778;84;2022;3;25;10;99;72003
8216;26;2022;3;28;17;72;69855
14622;49;2022;3;25;11;45;59722
7209;15;2022;3;28;30;59;257512
16662;37;2022;3;25;54;214;349855
7138;37;2022;3;28;48;365;646262
194;22;2022;3;28;3;212;32458
1313;44;2022;3;25;17;79;71996
4736;80;2022;3;25;57;1322;901504
2354;35;2022;3;29;45;212;714580
16760;55;2022;3;28;48;689;406395
9483;80;2022;3;29;3;7;4644
10061;56;2022;3;29;19;494;298465
11566;26;2022;3;28;15;246;141347
2661;93;2022;3;28;13;103;64994
8052;50;2022;3;29;5;1210;364520
2680;107;2022;3;29;13;136;92862
8341;85;2022;3;30;16;54;62259
686;5;2022;3;31;9;116;84226
15497;90;2022;3;29;26;138;82644
6318;93;2022;3;30;6;36;33474
4500;51;2022;3;31;13;3750;351640
10199;111;2022;3;31;24;401;313693
4500;51;2022;3;31;13;822;115450
5956;65;2022;3;30;15;60;50552
4153;44;2022;3;30;25;59;85963
1570;68;2022;3;30;13;97;143674
2802;101;2022;3;30;11;27;14958
15386;9;2022;3;31;18;665;226356
5572;37;2022;4;5;19;77;134218
676;59;2022;3;31;23;65;105298
1840;56;2022;4;1;8;56;62750
1066;64;2022;4;1;12;53;174264
183;82;2022;4;1;28;674;239948
2252;108;2022;3;31;18;41;148304
16811;84;2022;4;11;15;89;37253
13143;37;2022;4;1;18;75;115519
444;61;2022;4;1;12;29;28750
3046;93;2022;4;4;30;487;296781
8966;111;2022;4;1;19;79;22258
656;17;2022;4;1;17;338;462758
2138;38;2022;4;4;33;178;179664
6032;68;2022;4;1;10;16;25687
712;53;2022;4;5;56;296;307849
14899;37;2022;4;1;16;98;42155
1091;19;2022;4;4;18;128;76423
414;57;2022;4;7;53;237;558580
1646;109;2022;4;5;26;206;214457
2648;9;2022;4;5;17;47;105908
2648;9;2022;4;5;17;47;105908
7442;69;2022;4;4;17;90;124820
444;61;2022;4;5;8;20;22167
3330;70;2022;4;4;11;65;112817
1637;73;2022;4;6;29;92;252644
106;48;2022;4;6;21;81;197514
106;48;2022;4;6;30;117;208025
106;48;2022;4;6;32;199;258177
8847;108;2022;4;5;9;62;49708
880;64;2022;4;6;17;253;402113
1940;31;2022;4;6;17;86;180980
1173;134;2022;4;7;22;105;120403
1707;36;2022;4;6;17;85;107386
469;36;2022;4;6;17;164;113364
9152;46;2022;4;6;24;343;214538
1189;31;2022;4;6;29;95;250607
3902;41;2022;4;7;30;383;346404
2014;80;2022;4;6;23;177;609286
1801;117;2022;4;7;13;70;56301
7358;106;2022;4;7;24;111;174810
810;102;2022;4;8;50;167;613632
16936;53;2022;4;7;13;31;26956
6438;61;2022;4;7;31;166;202946
3336;38;2022;4;7;24;68;96878
3554;65;2022;4;7;25;127;186103
3706;37;2022;4;7;8;84;72470
6326;43;2022;4;8;11;361;442645
231;80;2022;4;8;16;57;93415
3280;41;2022;4;8;7;33;79022
3203;51;2022;4;8;21;55;327054
7038;37;2022;4;7;35;67;102954
1312;37;2022;4;8;32;74;124506
4728;8;2022;4;8;15;134;131190
6168;63;2022;4;7;16;638;1159281
1173;134;2022;4;8;8;52;38443
1410;19;2022;4;11;14;121;105537
3155;59;2022;4;11;24;116;263261
570;20;2022;4;11;6;12;11153
4053;163;2022;4;11;7;146;408520
2464;134;2022;4;8;28;84;101784
2464;134;2022;4;8;15;41;115715
17592;37;2022;4;12;84;322;228679
17606;37;2022;4;11;19;143;86893
8491;49;2022;4;11;14;121;18807
183;82;2022;4;11;31;543;281528
4080;51;2022;4;11;34;121;366896
1482;125;2022;4;11;20;61;70643
183;82;2022;4;11;15;230;116284
12162;37;2022;4;12;17;66;86561
10598;80;2022;4;11;21;104;134814
780;100;2022;4;11;16;45;43234
17617;69;2022;4;13;15;1470;251711
2176;92;2022;4;12;21;332;215090
8905;57;2022;4;12;19;86;115250
4115;37;2022;4;12;25;456;248422
7701;9;2022;4;13;10;18;16933
8491;49;2022;4;13;22;195;83096
8491;49;2022;4;14;15;235;118845
3516;59;2022;4;12;16;91;156795
17742;38;2022;4;13;27;184;251264
281;99;2022;4;13;45;335;136931
738;38;2022;4;13;35;805;659088
659;84;2022;4;14;5;8;6313
3064;102;2022;4;13;13;39;40614
14353;63;2022;4;14;22;198;241244
4304;88;2022;4;14;16;50;151147
1775;66;2022;4;14;10;27;38105
17905;37;2022;4;18;9;23;21880
13125;37;2022;4;18;19;34;38568
273;11;2022;4;18;14;50;109858
2615;125;2022;4;19;12;130;150643
1808;64;2022;4;18;6;45;75324
3840;112;2022;4;19;14;128;182650
3785;30;2022;4;18;27;77;324716
8966;111;2022;4;19;18;84;36963
18056;123;2022;4;21;14;66;62570
11294;37;2022;4;21;23;137;104827
7209;15;2022;4;20;27;81;150444
8611;99;2022;4;20;26;234;120967
10013;21;2022;4;21;10;218;152734
7151;64;2022;4;21;17;346;320548
3393;44;2022;4;21;44;487;407149
6910;103;2022;4;21;45;245;233937
6400;72;2022;4;21;29;143;122426
4645;24;2022;4;22;16;167;81718
5879;163;2022;4;21;24;245;85032
7004;88;2022;4;22;17;139;69921
2403;2;2022;4;25;50;147;206299
2593;37;2022;4;25;29;458;349814
10781;37;2022;4;22;12;27;44379
1394;73;2022;4;25;22;38;63648
4856;128;2022;4;26;29;78;131352
49;14;2022;4;25;13;219;214242
2210;9;2022;4;26;17;282;188984
10781;37;2022;4;26;12;27;44379
18346;37;2022;4;27;17;363;254099
773;9;2022;4;26;39;1025;523634
15216;37;2022;4;27;18;52;87029
1091;19;2022;4;27;18;101;89831
2291;108;2022;4;27;11;275;164076
8288;112;2022;4;26;26;81;110939
9291;37;2022;4;26;16;75;63264
6441;83;2022;4;28;35;132;169044
1000;43;2022;4;27;8;40;29383
8825;63;2022;4;27;19;59;87294
10975;37;2022;4;28;17;53;43925
7961;56;2022;4;28;12;62;54773
11806;64;2022;4;28;28;130;196672
7717;37;2022;4;29;8;30;54503
13227;117;2022;4;28;24;58;83663
734;138;2022;4;28;27;141;294853
2632;41;2022;4;28;21;308;372196
2256;59;2022;4;29;38;179;275954
6853;106;2022;4;29;18;62;67622
6168;63;2022;4;28;11;363;358389
677;112;2022;4;29;8;422;108064
3467;101;2022;4;29;16;43;53022
14362;110;2022;4;29;33;158;184985
1313;44;2022;5;2;9;13;24975
11077;30;2022;4;29;26;286;117310
10568;109;2022;4;29;71;761;1093675
7670;37;2022;5;2;20;122;78370
1570;68;2022;5;2;33;231;342080
18586;37;2022;5;3;11;34;32323
9161;126;2022;5;3;25;127;140785
6164;37;2022;5;3;27;1511;721844
2966;37;2022;5;4;20;318;425188
1542;53;2022;5;3;13;90;103884
6719;37;2022;5;4;19;88;73422
11579;79;2022;5;3;39;169;140893
6327;135;2022;5;5;42;237;212265
5783;59;2022;5;4;28;153;196211
5501;54;2022;5;4;33;389;449454
6956;77;2022;5;4;11;48;54070
6032;68;2022;5;3;27;84;128232
3833;118;2022;5;5;16;68;129638
18708;37;2022;5;4;17;42;145842
4518;135;2022;5;4;5;44;69968
231;80;2022;5;5;18;66;90047
5413;21;2022;5;4;4;228;66156
13236;132;2022;5;5;21;119;94088
6649;130;2022;5;6;47;203;408913
5462;18;2022;5;5;30;336;202958
8157;86;2022;5;5;24;316;355874
1881;44;2022;5;6;16;346;175570
12178;118;2022;5;6;16;134;125605
81;19;2022;5;9;18;109;83445
106;48;2022;5;9;53;202;219997
73;49;2022;5;10;31;425;788675
188;44;2022;5;10;11;47;45715
188;44;2022;5;10;11;30;34929
188;44;2022;5;10;6;26;37184
3336;38;2022;5;9;36;97;155857
188;44;2022;5;9;10;63;50999
188;44;2022;5;9;9;42;40090
188;44;2022;5;9;8;22;35508
188;44;2022;5;9;12;45;41341
188;44;2022;5;9;21;160;90437
188;44;2022;5;9;8;22;28240
188;44;2022;5;9;13;83;48828
188;44;2022;5;9;12;30;28985
188;44;2022;5;9;11;71;83134
188;44;2022;5;11;12;54;28569
8163;37;2022;5;6;24;197;106055
188;44;2022;5;9;15;30;20886
8570;37;2022;5;9;27;160;183868
188;44;2022;5;9;15;75;50508
12426;140;2022;5;6;20;59;107331
7651;45;2022;5;10;23;138;188652
5022;125;2022;5;10;9;95;48139
1121;138;2022;5;11;10;88;69557
18613;37;2022;5;10;28;83;114943
18922;37;2022;5;10;19;189;83935
8163;37;2022;5;10;24;197;105043
18928;37;2022;5;11;17;67;83951
7796;6;2022;5;10;63;1967;1115032
4880;43;2022;5;11;13;65;63031
7138;37;2022;5;12;38;346;625842
4417;33;2022;5;10;15;38;84901
780;100;2022;5;10;16;51;49906
10885;119;2022;5;11;9;31;52315
12290;37;2022;5;11;14;69;43804
5148;93;2022;5;11;29;225;359899
7336;44;2022;5;11;26;138;48797
1669;111;2022;5;11;14;36;45251
780;100;2022;5;11;16;48;141437
4095;110;2022;5;12;14;53;68314
2793;89;2022;5;12;9;136;66764
4398;20;2022;5;11;21;373;248084
4398;20;2022;5;12;17;291;171752
6164;37;2022;5;12;18;1964;1094530
222;63;2022;5;12;31;124;176488
2369;100;2022;5;12;17;70;84181
1048;44;2022;5;13;13;46;10677
2197;135;2022;5;13;3;60;21324
666;51;2022;5;13;19;132;243426
19031;123;2022;5;12;6;94;57844
12956;70;2022;5;12;19;1060;223209
19031;123;2022;5;12;12;100;41446
8304;37;2022;5;13;7;20;38918
7651;45;2022;5;12;15;351;175171
7653;110;2022;5;16;16;113;99103
7122;113;2022;5;13;14;1522;678530
7266;62;2022;5;13;26;235;391915
827;123;2022;5;16;52;1492;1356174
1415;101;2022;5;16;41;366;576734
2256;59;2022;5;13;13;231;142074
2208;54;2022;5;16;17;312;492762
2464;134;2022;5;16;26;169;97521
