client_numeric;vendor_numeric;year;month;day;sku_count_products;total_num_count_products;total_price_products
9636;115;2022;12;16;12;59;83509
2019;57;2022;12;16;9;42;221740
924;119;2022;12;19;13;22;72324
2793;89;2022;12;17;6;50;68796
915;109;2022;12;17;6;36;118069
3262;88;2022;12;16;28;127;405708
3282;51;2022;12;16;13;26;43887
3828;33;2022;12;16;13;64;75511
7345;53;2022;12;17;19;101;539950
4405;58;2022;12;19;12;37;92272
9649;37;2022;12;20;15;61;80695
7399;37;2022;12;20;11;21;42789
10273;2;2022;12;20;31;347;323735
5727;115;2022;12;20;11;21;97310
11129;130;2022;12;19;9;77;238238
4154;115;2022;12;20;13;582;2091760
2387;111;2022;12;19;21;113;158360
5169;48;2022;12;20;20;93;282487
3031;59;2022;12;20;8;10;21345
1717;90;2022;12;19;9;23;35903
9954;99;2022;12;19;10;72;230634
12936;18;2022;12;20;19;47;89872
1167;33;2022;12;19;23;95;231734
979;10;2022;12;20;5;11;87736
13203;34;2022;12;20;6;21;53698
3031;59;2022;12;20;8;19;57941
740;37;2022;12;20;19;47;64883
4571;65;2022;12;19;14;35;82799
1179;19;2022;12;20;13;29;56911
10792;30;2022;12;21;20;54;66981
15107;37;2022;12;20;15;42;66280
3654;63;2022;12;21;14;33;97814
2719;123;2022;12;20;18;108;229132
671;111;2022;12;20;7;21;52768
12913;37;2022;12;21;17;37;124847
2955;37;2022;12;20;14;41;62154
5422;119;2022;12;21;2;2;14986
7118;70;2022;12;21;24;465;255984
4978;126;2022;12;20;16;42;62452
4978;126;2022;12;20;16;42;62452
10169;37;2022;12;21;20;70;164889
17344;15;2022;12;22;10;21;78587
1313;44;2022;12;20;12;22;73016
12;12;2022;12;22;5;22;48598
11668;126;2022;12;21;10;22;71132
2019;57;2022;12;22;18;60;117130
23490;37;2022;12;22;15;46;137494
10629;30;2022;12;22;17;69;182108
14975;2;2022;12;21;30;149;235042
4268;10;2022;12;21;6;19;79545
4268;10;2022;12;22;9;21;57140
2775;30;2022;12;22;9;16;24057
13288;89;2022;12;21;20;44;147398
3103;33;2022;12;22;7;17;91503
67;18;2022;12;23;14;657;1622772
3623;123;2022;12;23;13;116;336022
1784;37;2022;12;23;5;83;97379
14847;101;2022;12;22;5;22;40850
4122;43;2022;12;22;16;330;487860
6229;17;2022;12;22;19;39;102017
10020;80;2022;12;22;22;254;661484
9522;56;2022;12;26;37;300;727557
3064;102;2022;12;26;13;57;162893
3031;59;2022;12;23;10;13;46544
12389;37;2022;12;26;10;16;55955
850;5;2022;12;26;4;8;36823
1392;16;2022;12;26;10;15;53025
6229;17;2022;12;26;19;39;102017
8616;62;2022;12;26;24;208;385727
2219;15;2022;12;26;11;15;58411
12978;18;2022;12;27;8;20;47124
6393;37;2022;12;26;11;51;65670
4053;34;2022;12;27;6;47;142092
5514;154;2022;12;27;15;519;389871
6831;106;2022;12;27;11;40;278822
5956;65;2022;12;27;26;112;310447
5956;65;2022;12;27;12;72;94249
8087;108;2022;12;27;20;135;514870
11591;53;2022;12;27;19;113;183866
6556;57;2022;12;26;16;183;157199
5915;70;2022;12;28;6;17;60754
47;10;2022;12;27;3;5;28164
2568;74;2022;12;27;3;31;108288
16296;72;2022;12;28;16;34;108619
1179;19;2022;12;28;24;83;147150
5063;109;2022;12;28;6;42;50550
4369;107;2022;12;27;11;21;38100
4375;65;2022;12;27;21;57;306669
3828;33;2022;12;27;12;85;241450
1289;130;2022;12;28;14;130;95419
10568;109;2022;12;27;104;971;2175057
9121;159;2022;12;28;8;62;163815
7739;12;2022;12;27;26;153;461584
11212;106;2022;12;28;18;65;137900
14083;97;2022;12;29;17;178;466757
3119;37;2022;12;29;19;36;79583
3119;37;2022;12;29;19;36;79583
10485;88;2022;12;29;31;225;720511
10947;50;2022;12;28;8;285;296610
5863;5;2022;12;28;25;60;132070
8876;102;2022;12;28;20;243;462652
2750;15;2022;12;28;11;20;51546
1278;159;2022;12;29;18;45;78857
5904;37;2022;12;28;16;177;212333
798;55;2022;12;28;8;10;22785
12858;37;2022;12;29;13;15;41222
14142;37;2022;12;29;30;158;232841
2019;57;2022;12;29;6;27;87780
10808;37;2022;12;28;9;15;131505
20199;92;2022;12;29;5;941;901471
33;23;2022;12;29;16;50;222433
15499;89;2022;12;29;15;48;128573
24768;37;2022;12;29;14;39;136213
3238;56;2022;12;29;38;103;240093
1812;100;2022;12;29;7;64;124544
155;74;2022;12;29;13;51;87367
10001;72;2022;12;29;10;15;33070
18366;37;2022;12;29;14;34;109829
1091;19;2022;12;29;14;63;159166
6572;106;2022;12;29;12;43;110343
8904;37;2022;12;29;12;35;55488
7551;85;2022;12;29;21;82;192587
1665;18;2021;5;6;19;76;284166
9636;115;2021;5;4;6;24;51299
8840;8;2021;5;5;21;45;292116
5334;26;2021;5;5;5;18;46120
410;147;2021;5;5;10;29;54234
8055;100;2021;5;5;16;46;61662
621;154;2021;5;4;6;20;32562
5544;48;2021;5;5;12;64;138469
486;54;2021;5;6;4;63;132233
5544;48;2021;5;5;19;49;68094
9834;92;2021;5;5;5;12;134823
7595;27;2021;5;5;18;76;58113
2639;24;2021;5;6;8;15;127292
453;74;2021;5;5;23;411;111411
16503;138;2021;5;5;12;29;38604
24827;55;2021;5;5;24;73;230946
9818;51;2021;5;6;10;53;117439
5819;117;2021;5;6;14;28;38752
7228;34;2021;5;5;5;54;107948
3033;96;2021;5;6;21;64;169016
16476;138;2021;5;5;9;28;51818
3684;83;2021;5;5;43;198;284905
1836;138;2021;5;5;48;90;139281
6941;37;2021;5;6;9;45;40388
3031;59;2021;5;6;13;27;63036
4723;64;2021;5;6;27;829;1277215
3569;105;2021;5;5;9;24;35606
3569;105;2021;5;6;11;39;69098
3880;138;2021;5;6;10;14;26906
2319;147;2021;5;6;20;42;89618
2132;32;2021;5;7;15;121;225045
3880;138;2021;5;6;14;39;51392
10281;37;2021;5;6;24;54;50139
2716;21;2021;5;6;31;143;290031
4085;27;2021;5;6;15;71;46365
4602;10;2021;5;7;20;32;63056
3880;138;2021;5;7;13;17;38204
3880;138;2021;5;6;6;6;17475
3880;138;2021;5;7;12;24;40588
4955;70;2021;5;6;11;30;60721
3880;138;2021;5;7;7;9;20607
3880;138;2021;5;6;7;14;28802
20649;92;2021;5;6;19;60;64763
4472;105;2021;5;7;15;27;37874
9296;88;2021;5;7;31;179;287981
9387;78;2021;5;6;30;98;151082
1625;103;2021;5;6;67;186;213582
12978;18;2021;5;6;7;10;16458
7047;65;2021;5;11;26;899;2871620
5366;18;2021;5;7;10;35;96130
4955;70;2021;5;6;9;28;54368
2738;115;2021;5;7;12;197;350020
7272;125;2021;5;10;9;36;62804
5175;26;2021;5;10;27;126;428922
12227;37;2021;5;6;7;33;72849
6978;189;2021;5;7;15;56;167000
5388;65;2021;5;11;29;116;290475
5277;44;2021;5;10;13;50;90105
485;37;2021;5;7;13;53;108558
128;66;2021;5;10;6;18;67180
3880;138;2021;5;7;8;10;24227
3880;138;2021;5;10;9;30;58304
3880;91;2021;5;10;11;17;34091
10703;26;2021;5;10;32;123;224506
24945;59;2021;5;7;22;82;157195
16729;37;2021;5;10;6;9;23967
5360;154;2021;5;7;32;523;244012
24959;135;2021;5;7;25;50;282966
5991;127;2021;5;11;11;37;231352
123;65;2021;5;7;15;27;65440
17726;27;2021;5;7;9;72;107785
123;65;2021;5;7;19;30;66181
1823;44;2021;5;10;1;2;6578
6858;70;2021;5;10;66;301;294838
4178;101;2021;5;10;21;188;343176
0;0;2021;5;7;7;29;47322
947;28;2021;5;10;50;111;199656
6393;147;2021;5;11;15;54;81192
3262;88;2021;5;11;19;75;255056
7657;71;2021;5;11;39;204;359747
15376;190;2021;5;11;6;21;27394
2529;103;2021;5;11;14;21;49153
10774;72;2021;5;11;14;22;50434
4392;134;2021;5;10;14;21;42177
13938;64;2021;5;10;5;23;43300
16256;113;2021;5;10;2;22;83500
5819;52;2021;5;11;9;14;28631
15672;27;2021;5;10;18;50;62127
1654;68;2021;5;10;14;29;31012
2775;30;2021;5;11;9;22;24800
7177;108;2021;5;11;4;40;30647
191;44;2021;5;11;16;41;131124
7491;50;2021;5;11;14;269;305880
1836;138;2021;5;11;30;121;143499
1654;68;2021;5;11;10;23;40278
4129;12;2021;5;10;26;74;108728
21773;150;2021;5;11;9;298;530566
697;23;2021;5;11;5;7;29271
17744;12;2021;5;11;36;114;207595
2120;48;2021;5;12;27;125;246646
1039;78;2021;5;12;7;10;32559
8293;27;2021;5;11;22;90;113545
4011;27;2021;5;11;8;11;19925
9954;160;2021;5;11;13;86;109041
6290;33;2021;5;12;9;16;37515
25085;70;2021;5;11;29;172;286828
4011;27;2021;5;11;32;126;150331
191;44;2021;5;12;20;34;178905
4011;27;2021;5;11;19;71;91716
17720;27;2021;5;12;14;51;264680
4268;10;2021;5;12;16;46;89729
1823;44;2021;5;12;1;3;9867
7608;6;2021;5;11;9;25;41731
2775;30;2021;5;11;10;23;27173
10984;102;2021;5;12;24;95;110012
1717;90;2021;5;12;6;7;11521
12525;98;2021;5;12;8;52;191893
8154;100;2021;5;11;16;190;233507
8007;51;2021;5;13;11;74;118584
4045;27;2021;5;13;7;12;22290
1023;133;2021;5;12;20;106;359009
646;43;2021;5;13;7;12;28659
646;43;2021;5;12;6;8;19152
8261;2;2021;5;13;44;215;375903
646;43;2021;5;13;8;18;33577
8639;105;2021;5;13;15;40;80712
646;43;2021;5;13;8;15;33382
8715;15;2021;5;12;4;39;94987
19050;27;2021;5;13;7;21;22222
3621;54;2021;5;13;22;319;507988
780;100;2021;5;13;13;34;28281
780;100;2021;5;13;19;71;86590
2284;40;2021;5;13;9;16;25065
7662;51;2021;5;13;11;57;98792
8252;183;2021;5;12;7;27;73173
3031;59;2021;5;13;14;22;38982
8141;98;2021;5;12;8;107;229909
8873;43;2021;5;12;9;35;63928
7615;13;2021;5;12;15;46;85722
780;100;2021;5;13;10;38;37541
7204;57;2021;5;13;14;35;129236
25190;107;2021;5;13;15;56;98156
6476;19;2021;5;13;17;41;73456
780;100;2021;5;14;12;35;31404
780;100;2021;5;13;18;111;145836
2529;103;2021;5;14;18;83;139408
2750;15;2021;5;13;38;118;154490
895;83;2021;5;14;12;43;44985
2800;89;2021;5;14;12;23;92860
9006;37;2021;5;14;9;463;828277
25216;27;2021;5;13;18;41;158640
1836;91;2021;5;14;27;45;90327
9006;37;2021;5;17;13;209;462554
7118;70;2021;5;14;7;18;46538
1039;78;2021;5;13;7;7;17915
5514;154;2021;5;13;14;154;73954
16500;91;2021;5;14;19;28;137405
10032;26;2021;5;13;7;15;40370
4701;111;2021;5;13;12;81;68577
25229;27;2021;5;14;15;26;35709
25233;75;2021;5;14;5;7;20042
4405;122;2021;5;14;16;50;123091
2100;53;2021;5;14;14;30;48718
33;23;2021;5;14;6;49;100027
191;44;2021;5;14;22;64;169965
191;44;2021;5;17;29;113;186079
12148;33;2021;5;17;22;262;374790
7986;95;2021;5;26;18;43;107981
11667;112;2021;5;17;15;89;168397
438;51;2021;5;17;4;50;40270
6626;105;2021;5;17;9;39;68497
5904;111;2021;5;14;16;72;133919
9758;9;2021;5;18;16;29;51597
2019;57;2021;5;18;16;75;315400
13396;93;2021;5;17;8;23;114227
5727;93;2021;5;18;15;93;102915
25304;131;2021;5;17;14;159;68103
2019;57;2021;5;18;7;19;48880
3248;43;2021;5;18;10;120;90406
4472;105;2021;5;17;20;52;38304
6941;27;2021;5;18;12;49;53775
5422;119;2021;5;18;4;6;11741
7298;27;2021;5;18;12;32;156270
3762;65;2021;5;18;36;80;155240
9259;20;2021;5;19;41;163;237579
14615;151;2021;5;19;10;486;766260
14615;151;2021;5;19;1;210;499590
13227;52;2021;5;18;29;194;180246
9447;57;2021;5;19;15;71;99687
9216;21;2021;5;19;27;133;430719
1429;2;2021;5;19;2;9;28318
1488;55;2021;5;19;8;16;61539
6857;95;2021;5;18;44;361;444226
1872;41;2021;5;18;19;43;78434
6032;68;2021;5;19;12;82;162675
6032;68;2021;5;18;8;27;63917
2276;8;2021;5;19;14;39;76206
924;27;2021;5;19;39;39;146581
2750;15;2021;5;19;20;89;140472
2018;160;2021;5;19;43;97;182700
25374;31;2021;5;20;16;94;123472
10126;78;2021;5;19;11;22;33916
8550;30;2021;5;19;14;34;57855
24;21;2021;5;19;14;33;97052
279;37;2021;5;19;8;30;148367
2219;15;2021;5;20;14;20;54850
3291;9;2021;5;19;30;84;143700
12177;183;2021;5;20;27;229;308376
2324;77;2021;5;19;12;33;99940
202;44;2021;5;19;4;19;309351
4355;71;2021;5;19;18;70;95638
7088;189;2021;5;19;13;18;30730
25183;73;2021;5;20;22;103;78186
14827;34;2021;5;19;12;41;77734
3969;9;2021;5;20;10;91;50213
435;93;2021;5;20;1;8;25544
4685;89;2021;5;20;19;53;217818
25413;27;2021;5;19;15;80;171406
25415;27;2021;5;19;22;31;44544
1411;193;2021;5;20;11;32;47953
5169;48;2021;5;24;24;78;218755
5969;31;2021;5;24;11;220;75241
11827;27;2021;5;20;30;519;408854
11756;41;2021;5;20;21;58;138301
2639;24;2021;5;24;9;55;163990
3364;109;2021;5;20;13;71;77007
293;65;2021;5;24;30;73;498657
10165;111;2021;5;20;19;41;142715
274;111;2021;5;24;7;17;42943
15330;122;2021;5;24;26;53;97181
7183;27;2021;5;24;8;9;15944
9508;90;2021;5;20;13;171;163113
25464;34;2021;5;20;8;13;59819
7219;27;2021;5;24;19;32;36782
6229;17;2021;5;25;4;38;51896
3480;37;2021;5;25;25;76;105100
14850;37;2021;5;24;17;35;57434
11961;27;2021;5;24;31;211;178357
12469;105;2021;5;24;25;104;197865
9330;93;2021;5;25;10;200;363385
1361;88;2021;5;25;13;48;141530
1717;90;2021;5;25;8;9;14403
2100;53;2021;5;24;12;24;21800
4477;93;2021;5;24;19;59;86586
13889;190;2021;5;25;8;32;52394
4268;10;2021;5;25;11;26;52816
11893;34;2021;5;26;16;32;56339
6290;33;2021;5;24;10;30;24617
12851;37;2021;5;25;22;87;173325
1356;105;2021;5;25;5;13;25815
1172;95;2021;5;25;1;12;40992
8270;37;2021;5;25;7;43;113734
12382;158;2021;5;26;10;28;54029
2515;80;2021;5;26;22;116;124398
9492;115;2021;5;25;18;72;159863
7357;191;2021;5;25;11;46;67194
12975;52;2021;5;26;19;45;70057
13203;34;2021;5;25;13;89;134507
7151;189;2021;5;26;8;131;307782
1278;40;2021;5;26;15;55;89934
7724;51;2021;5;25;11;28;57411
4955;70;2021;5;25;8;24;44097
2851;39;2021;5;25;19;43;94398
6259;127;2021;5;25;9;22;140283
1039;78;2021;5;26;25;45;41647
9808;37;2021;5;26;18;60;88540
9522;56;2021;5;25;42;385;373253
3796;138;2021;5;25;12;80;124642
5209;55;2021;5;26;10;31;65232
957;27;2021;5;26;38;476;798181
1250;95;2021;5;25;10;51;139404
9150;3;2021;5;27;12;47;149501
10568;109;2021;5;26;72;966;1044297
3569;105;2021;5;26;21;25;38149
6372;51;2021;5;26;10;61;97826
3890;59;2021;5;27;11;24;42434
9473;104;2021;5;26;20;70;176297
3238;56;2021;5;27;39;96;156606
6977;27;2021;5;26;19;83;173721
6606;13;2021;5;27;14;146;53504
9582;100;2021;5;27;9;135;283391
2159;68;2021;5;27;21;57;142255
2132;32;2021;5;26;8;46;85759
7577;90;2021;5;27;18;793;1107298
6556;57;2021;5;28;23;156;175426
2345;147;2021;5;26;8;11;31964
1164;97;2021;5;26;18;64;121324
5189;65;2021;5;27;11;371;154772
8137;25;2021;5;26;9;67;188252
962;43;2021;5;27;26;127;271948
7066;50;2021;5;27;16;140;244151
3119;56;2021;5;27;18;73;39851
12484;27;2021;5;28;18;53;71757
12403;56;2021;5;27;37;220;457572
24847;44;2021;5;27;14;33;64379
4280;135;2021;5;28;22;98;79720
17937;27;2021;5;27;13;27;40439
5956;65;2021;5;28;29;137;360298
5956;65;2021;5;28;23;130;188787
3955;86;2021;5;27;22;163;522877
532;27;2021;5;28;36;115;185132
6702;26;2021;5;28;15;68;104375
10390;92;2021;5;27;8;16;112575
8764;131;2021;5;27;2;14;216430
9296;88;2021;5;28;34;207;277103
25626;27;2021;5;28;18;49;57925
4462;32;2021;5;28;10;36;47481
8666;64;2021;5;28;15;36;91504
14083;160;2021;5;28;13;216;349598
472;65;2021;5;28;3;115;311950
5995;134;2021;5;28;17;75;184868
5535;68;2021;5;28;23;67;184886
9216;21;2021;5;31;42;60;137798
9216;21;2021;5;31;14;15;33377
13889;190;2021;5;28;3;8;15213
6875;27;2021;5;31;3;16;44218
1660;43;2021;5;31;48;322;302504
9121;69;2021;5;31;5;487;181188
6364;37;2021;5;28;20;53;139598
4582;42;2021;5;31;13;47;85987
6568;134;2021;5;31;22;94;268593
1364;27;2021;5;31;6;36;59345
25657;37;2021;6;1;15;22;58909
191;44;2021;5;31;45;488;558574
10918;51;2021;5;31;14;24;56097
4124;39;2021;6;1;13;25;110969
7066;50;2021;6;1;21;224;316107
6057;9;2021;5;31;8;20;48307
9216;21;2021;5;31;14;15;33377
9216;21;2021;5;31;42;60;137798
2750;15;2021;6;1;19;71;123171
5000;92;2021;5;31;9;32;62818
25706;27;2021;5;31;7;20;23227
6631;41;2021;6;1;12;30;97861
472;65;2021;6;1;5;100;197675
10415;28;2021;6;3;18;53;133725
25711;148;2021;6;1;9;127;39916
4521;27;2021;6;2;11;27;56635
2529;103;2021;6;2;12;40;99167
585;36;2021;6;2;4;14;14608
1514;188;2021;6;3;34;183;588855
49;14;2021;6;2;13;160;523194
2177;193;2021;6;1;16;47;120922
539;148;2021;6;2;27;189;233746
469;36;2021;6;2;7;44;29555
3228;27;2021;6;2;21;138;44944
6020;55;2021;6;3;22;124;658399
853;37;2021;6;1;26;59;106934
2120;48;2021;6;2;16;81;183068
233;27;2021;6;2;23;53;102874
8880;38;2021;6;2;17;53;92024
12389;27;2021;6;2;17;39;123562
2319;147;2021;6;2;19;44;88573
11591;53;2021;6;2;13;60;103190
2924;52;2021;6;1;7;20;53409
5818;41;2021;6;2;15;37;49642
21682;27;2021;6;1;10;149;267170
25743;27;2021;6;1;15;39;66015
10955;65;2021;6;3;22;467;312229
3684;83;2021;6;2;49;209;372840
14098;72;2021;6;7;11;23;63923
2501;48;2021;6;1;18;94;120321
615;77;2021;6;5;24;56;114018
10204;188;2021;6;2;31;198;472095
4693;23;2021;6;2;17;60;359592
427;64;2021;6;3;9;76;157050
1179;19;2021;6;1;17;36;66120
24984;13;2021;6;3;5;9;47388
1418;95;2021;6;3;3;4;14567
646;43;2021;6;3;8;18;32820
1409;95;2021;6;2;3;4;14567
6964;71;2021;6;2;16;53;99686
9058;29;2021;6;3;2;15;23784
7074;12;2021;6;2;8;30;188238
646;43;2021;6;2;9;9;29758
1359;19;2021;6;2;17;33;49794
1359;19;2021;6;3;12;26;43796
1717;90;2021;6;3;8;16;17001
538;51;2021;6;3;11;115;179784
1823;44;2021;6;2;2;6;10968
11052;17;2021;6;4;26;86;179821
438;51;2021;6;3;13;43;40262
945;44;2021;6;3;10;32;49490
6320;111;2021;6;2;24;75;113553
4693;23;2021;6;3;22;70;118182
3880;91;2021;6;3;16;49;88179
33;23;2021;6;3;8;81;235870
6558;38;2021;6;3;11;60;96733
8876;102;2021;6;3;16;124;391606
4531;37;2021;6;2;14;21;24417
10774;72;2021;6;3;13;25;35001
4323;128;2021;6;3;7;13;25013
646;43;2021;6;3;15;24;36698
5339;37;2021;6;3;9;60;75994
849;123;2021;6;2;14;66;106471
407;9;2021;6;2;1;2;6578
3648;97;2021;6;3;7;26;159783
15777;31;2021;6;3;20;129;89053
24925;27;2021;6;4;74;578;1501754
4459;53;2021;6;4;17;57;74825
1893;188;2021;6;3;6;22;63976
426;44;2021;6;4;12;25;59290
5910;16;2021;6;4;19;41;55237
1392;16;2021;6;3;13;39;64230
8639;105;2021;6;4;9;20;31532
4693;23;2021;6;4;20;93;163896
2529;103;2021;6;4;12;17;46860
15596;37;2021;6;3;9;9;18442
1625;103;2021;6;3;55;162;179366
11808;158;2021;6;7;6;12;30959
8764;131;2021;6;4;1;6;18078
11644;109;2021;6;4;8;36;63409
292;27;2021;6;4;11;30;66711
6393;147;2021;6;10;18;78;105709
5544;48;2021;6;3;19;65;121975
6032;68;2021;6;3;6;11;41925
5544;48;2021;6;3;15;40;62344
3880;91;2021;6;8;11;23;34378
2889;193;2021;6;7;33;648;1519932
6978;189;2021;6;4;30;119;251710
9954;160;2021;6;4;13;53;88256
1519;64;2021;6;4;18;77;108669
3880;91;2021;6;4;8;10;22048
3880;91;2021;6;5;11;17;30907
4392;134;2021;6;7;13;18;39304
4685;89;2021;6;4;19;74;77710
6579;55;2021;6;7;13;26;130286
5135;21;2021;6;7;19;77;99387
1016;34;2021;6;8;13;106;153571
1823;44;2021;6;8;1;1;3483
25843;8;2021;6;8;13;31;45503
947;28;2021;6;4;21;89;190693
554;125;2021;6;7;5;55;29872
3031;59;2021;6;7;11;24;58432
3031;59;2021;6;8;7;13;23394
4879;138;2021;6;7;11;50;79840
646;43;2021;6;7;10;19;26600
1023;133;2021;6;8;26;1317;1366492
2529;103;2021;6;8;20;64;101590
4011;27;2021;6;7;10;14;22617
6241;10;2021;6;8;16;50;65054
11571;150;2021;6;8;8;27;59992
820;33;2021;6;8;15;70;171800
4045;27;2021;6;8;6;8;22023
1953;44;2021;6;8;2;6;18498
6333;83;2021;6;8;12;20;36206
4210;37;2021;6;7;9;34;60335
11212;148;2021;6;8;13;98;228862
5800;15;2021;6;8;18;50;53438
4011;27;2021;6;7;26;59;132672
2019;57;2021;6;9;21;88;174520
7088;189;2021;6;7;20;23;52347
6727;160;2021;6;8;11;20;43006
5800;15;2021;6;7;19;40;67048
7070;160;2021;6;8;12;81;64887
16539;27;2021;6;9;16;24;39127
2507;74;2021;6;9;15;61;100299
10321;189;2021;6;8;22;76;172312
3762;65;2021;6;8;31;86;134781
4011;27;2021;6;8;24;42;74716
780;100;2021;6;9;13;140;54165
780;100;2021;6;9;12;33;36381
780;100;2021;6;9;13;41;41592
1716;75;2021;6;9;13;52;115725
3448;15;2021;6;9;15;32;36868
2529;103;2021;6;9;11;19;37398
1112;15;2021;6;8;8;17;54437
10128;12;2021;6;9;9;15;45173
6451;68;2021;6;9;17;53;54761
4080;45;2021;6;10;10;55;71836
2132;32;2021;6;9;8;109;127791
1872;41;2021;6;9;17;42;75456
7837;34;2021;6;9;9;26;35218
4799;27;2021;6;9;18;77;105478
9006;37;2021;6;10;10;460;902138
17352;52;2021;6;9;8;39;59336
9354;123;2021;6;10;9;34;144728
8153;27;2021;6;10;40;403;240913
5999;102;2021;6;9;24;76;135719
1942;12;2021;6;10;26;295;1024316
293;65;2021;6;10;29;89;418729
2085;8;2021;6;10;13;45;94778
6802;95;2021;6;10;8;17;32537
814;102;2021;6;9;25;154;88463
6032;68;2021;6;10;20;96;152009
15421;12;2021;6;9;8;17;135273
2637;44;2021;6;9;66;570;739861
2019;57;2021;6;9;9;25;47860
646;43;2021;6;9;12;35;17562
10984;102;2021;6;10;29;107;123704
17769;76;2021;6;10;16;45;79299
1823;44;2021;6;11;1;1;3483
4178;101;2021;6;10;20;268;287051
5175;26;2021;6;10;27;175;390735
17842;31;2021;6;11;2;3;6806
3148;37;2021;6;10;22;45;51712
11642;37;2021;6;10;16;34;69274
2757;104;2021;6;10;11;45;154623
780;100;2021;6;11;6;19;29565
5795;65;2021;6;11;13;34;40449
86;54;2021;6;10;2;3;8206
10486;109;2021;6;10;13;34;64558
9387;78;2021;6;10;29;189;152592
780;100;2021;6;10;16;104;129976
4602;10;2021;6;11;17;31;57735
6757;3;2021;6;10;11;91;452159
4177;51;2021;6;11;44;211;443554
14847;101;2021;6;11;8;28;75470
13055;107;2021;6;10;22;111;127507
1717;90;2021;6;17;11;16;43961
8639;105;2021;6;11;8;14;39350
11569;97;2021;6;10;13;47;52826
11690;154;2021;6;11;4;129;156406
7042;111;2021;6;11;23;190;196917
12664;59;2021;6;11;3;13;32960
5036;51;2021;6;11;9;50;105655
305;43;2021;6;14;12;67;156527
9758;9;2021;6;14;10;22;69715
2387;111;2021;6;11;17;71;89671
5264;53;2021;6;14;7;21;38966
5727;115;2021;6;14;14;87;88945
2639;24;2021;6;14;42;205;350778
15612;11;2021;6;14;31;106;157911
8751;27;2021;6;14;17;48;98735
1503;119;2021;6;11;5;8;9248
1179;19;2021;6;14;28;242;381578
7400;57;2021;6;14;11;62;108010
1910;135;2021;6;14;28;80;454095
3103;33;2021;6;14;31;98;73116
10546;90;2021;6;11;15;121;227040
7535;160;2021;6;11;13;47;98773
122;54;2021;6;14;28;70;135812
123;65;2021;6;14;14;27;71337
123;65;2021;6;14;10;21;65698
5795;65;2021;6;14;11;19;39510
9510;100;2021;6;15;6;20;58702
5819;117;2021;6;15;4;7;11771
25229;27;2021;6;14;8;14;43064
1179;19;2021;6;14;31;144;249815
1179;19;2021;6;14;36;135;233550
7024;88;2021;6;14;16;33;54941
1033;134;2021;6;15;4;30;59680
1686;32;2021;6;15;22;95;216207
1023;133;2021;6;17;30;3019;3552041
3364;109;2021;6;15;18;99;165588
9473;104;2021;6;15;20;69;272640
10321;189;2021;6;16;22;76;172312
7701;9;2021;6;16;16;70;141244
14864;188;2021;6;16;17;655;132275
2931;105;2021;6;16;12;251;343106
785;170;2021;6;16;19;44;77719
1250;95;2021;6;16;43;172;404724
16202;147;2021;6;16;25;234;156826
915;109;2021;6;17;12;85;192193
8105;37;2021;6;16;23;68;98767
8105;37;2021;6;16;23;68;98767
18979;111;2021;6;17;26;106;328449
3532;27;2021;6;17;15;60;62614
7228;34;2021;6;17;7;44;90303
14723;27;2021;6;16;15;61;163947
2719;123;2021;6;17;32;240;303295
4664;27;2021;6;17;44;318;474353
5339;37;2021;6;16;5;139;108247
2276;8;2021;6;17;11;47;79232
11713;27;2021;6;17;8;12;98323
9729;68;2021;6;17;23;167;242789
3262;88;2021;6;17;28;107;287183
6330;126;2021;6;18;12;29;186545
283;100;2021;6;17;6;23;53696
12223;44;2021;6;18;12;42;113331
8007;51;2021;6;18;7;7;94865
2235;18;2021;6;18;29;90;196088
8252;183;2021;6;17;9;32;90807
6691;42;2021;6;17;21;53;102430
13441;98;2021;6;17;30;164;239736
18102;55;2021;6;22;8;38;73414
785;170;2021;6;22;9;29;63948
692;122;2021;6;18;20;343;576689
6032;68;2021;6;18;23;53;111104
16322;10;2021;6;18;4;15;245623
3667;98;2021;6;22;36;293;702341
629;97;2021;6;22;10;188;177364
629;97;2021;6;22;3;115;59800
10096;27;2021;6;18;8;18;28349
7219;27;2021;6;22;20;37;38150
2246;107;2021;6;22;5;472;1091030
12932;109;2021;6;22;17;69;103140
33;23;2021;6;22;5;53;78658
4405;122;2021;6;22;14;47;105428
25374;31;2021;6;23;17;89;215108
8983;65;2021;6;23;15;42;151171
744;45;2021;6;23;2;4;8253
2342;58;2021;6;24;4;9;35420
9861;37;2021;6;22;20;119;206403
4294;17;2021;6;22;14;32;88352
9687;30;2021;6;22;16;58;81350
8150;88;2021;6;23;6;19;116033
8151;88;2021;6;23;7;20;119255
1361;88;2021;6;23;24;57;131454
2750;15;2021;6;23;20;94;154544
3847;18;2021;6;24;7;19;77676
3119;56;2021;6;23;17;37;140141
6838;96;2021;6;24;18;38;62712
190;17;2021;6;23;10;22;31048
9636;115;2021;6;23;12;27;111918
4085;37;2021;6;23;13;43;88756
6676;74;2021;6;24;8;32;41514
1305;70;2021;6;24;12;58;176654
128;66;2021;6;25;47;355;533832
128;66;2021;6;24;12;55;124098
7183;27;2021;6;24;7;8;11556
8873;86;2021;6;24;7;44;61378
10390;92;2021;6;24;8;16;114169
4403;78;2021;6;24;15;1202;580369
6290;33;2021;6;25;6;7;13559
7608;6;2021;6;24;16;41;84883
814;102;2021;6;25;8;159;1194686
